"target_id","target_label","target_k","target_a","target_b","tau","query","method","mu_true","mu_hat","error","abs_error","sq_error"
1,"B1 (4,2)",1,5,2,0.316227766016838,33,"Tensor-pooled",-0.0637276682774148,-0.0561186864179935,0.00760898185942129,0.00760898185942129,5.78966049370023e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,34,"Tensor-pooled",-0.0185406962298592,-0.0189226864903634,-0.000381990260504141,0.000381990260504141,1.45916559120022e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,35,"Tensor-pooled",0.00205442402211317,-0.00494149871500601,-0.00699592273711919,0.00699592273711919,4.89429349437412e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,36,"Tensor-pooled",-0.0422353166849628,-0.0395806457035715,0.00265467098139124,0.00265467098139124,7.04727801944071e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,37,"Tensor-pooled",0.0139389611428972,0.016751724856655,0.00281276371375778,0.00281276371375778,7.91163970943246e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,38,"Tensor-pooled",-0.00437658566873081,-0.00468476253904854,-0.000308176870317725,0.000308176870317725,9.49729833988281e-08
1,"B1 (4,2)",1,5,2,0.316227766016838,39,"Tensor-pooled",0.00374986600805561,0.00487285910363273,0.00112299309557711,0.00112299309557711,1.26111349271387e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,40,"Tensor-pooled",-0.0100757322281844,-0.0104258281019531,-0.000350095873768727,0.000350095873768727,1.22567120829889e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,41,"Tensor-pooled",-0.017466601086541,-0.020341284543219,-0.00287468345667797,0.00287468345667797,8.26380497609798e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,42,"Tensor-pooled",0.0191750511572362,0.0150741110572499,-0.00410094009998625,0.00410094009998625,1.68177097036753e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,43,"Tensor-pooled",0.0607999731217249,0.0563249280371814,-0.00447504508454352,0.00447504508454352,2.00260285086971e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,44,"Tensor-pooled",-0.0237661241536237,-0.0206007251407212,0.00316539901290247,0.00316539901290247,1.00197509108839e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,45,"Tensor-pooled",-0.00396887755111895,-0.00160792349263348,0.00236095405848547,0.00236095405848547,5.574104066279e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,46,"Tensor-pooled",0.0132663870673285,0.011144893904588,-0.00212149316274044,0.00212149316274044,4.50073323955443e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,47,"Tensor-pooled",-0.011087659315017,-0.00982964210051869,0.0012580172144983,0.0012580172144983,1.58260731197405e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,48,"Tensor-pooled",-0.066426816055134,-0.079002992135165,-0.012576176080031,0.012576176080031,0.000158160204795944
1,"B1 (4,2)",1,5,2,0.316227766016838,49,"Tensor-pooled",0.026732006805491,0.023855843370685,-0.00287616343480595,0.00287616343480595,8.27231610371473e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,50,"Tensor-pooled",0.0108168468627322,0.0131465082003827,0.00232966133765045,0.00232966133765045,5.42732194814328e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,51,"Tensor-pooled",-0.0185108359151312,-0.0214697776106581,-0.00295894169552688,0.00295894169552688,8.75533595752746e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,52,"Tensor-pooled",-0.0877838275407916,-0.087379772679296,0.00040405486149564,0.00040405486149564,1.6326033109826e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,53,"Tensor-pooled",0.0160710796424214,0.0186523017896303,0.00258122214720885,0.00258122214720885,6.66270777324145e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,54,"Tensor-pooled",0.0121385943376186,0.0143891666058653,0.00225057226824671,0.00225057226824671,5.06507553460113e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,55,"Tensor-pooled",0.0146710111588498,0.013224599229596,-0.00144641192925385,0.00144641192925385,2.09210746908785e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,56,"Tensor-pooled",0.0251118339186218,0.0237700983968808,-0.00134173552174098,0.00134173552174098,1.80025421030154e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,57,"Tensor-pooled",0.0271458453718951,0.0238547266518962,-0.00329111871999898,0.00329111871999898,1.08314624291277e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,58,"Tensor-pooled",0.0419758081975012,0.0357885108815842,-0.00618729731591694,0.00618729731591694,3.8282648075553e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,59,"Tensor-pooled",-0.0198845728170505,-0.0193440128243462,0.00054055999270429,0.00054055999270429,2.92205105712462e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,60,"Tensor-pooled",0.00721266000341832,-0.000440313836506776,-0.0076529738399251,0.0076529738399251,5.85680085945779e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,61,"Tensor-pooled",0.0130740878291932,0.0138834946392337,0.000809406810040549,0.000809406810040549,6.55139384140017e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,62,"Tensor-pooled",-0.0283451681569214,-0.026599861675494,0.00174530648142741,0.00174530648142741,3.04609471411254e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,63,"Tensor-pooled",-0.0227853526048633,-0.0215396419088289,0.00124571069603439,0.00124571069603439,1.55179513821449e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,64,"Tensor-pooled",0.00228908507207394,-0.00326758593876408,-0.00555667101083802,0.00555667101083802,3.08765927226876e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,65,"Tensor-pooled",-0.0415550391859376,-0.0378859716336113,0.00366906755232631,0.00366906755232631,1.34620567035338e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,66,"Tensor-pooled",0.00154407107619677,0.000459306369588498,-0.00108476470660827,0.00108476470660827,1.17671446870294e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,67,"Tensor-pooled",-0.0116095542663691,-0.0131896191711639,-0.00158006490479485,0.00158006490479485,2.49660510336435e-06
